Codigo Departamento	Departamento	Codigo Municipio	Municipio	Nivel para indicadores	Ano	Grado	Inscritos Total	Inscritos Hombres	Inscritos Mujeres	Repitentes Total	Repitentes Hombres	Repitentes Mujeres	No promovidos Total	No promovidos Hombres	No promovidos Mujeres	Desertores Total	Desertores Hombres	Desertores Mujeres	Fracaso Escolar Total	Fracaso Escolar Mujeres	Fracaso Escolar Hombres	Tasa de Conservación Hombres	Tasa de Conservación Mujeres	Tasa de Conservación Total
4	CHIMALTENANGO	5	SANTA APOLONIA	DIVERSIFICADO	2013	4	12	5	7	0	0	0	0	0	0	2	0	2	0.17	0.29	0	1	0.71	0.83
4	CHIMALTENANGO	5	SANTA APOLONIA	DIVERSIFICADO	2013	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	#DIV/0	#DIV/0	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	DIVERSIFICADO	2014	4	11	4	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	DIVERSIFICADO	2014	5	9	5	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	DIVERSIFICADO	2015	4	15	9	6	0	0	0	0	0	0	1	1	0	0.07	0	0.11	0.89	1	0.93
4	CHIMALTENANGO	5	SANTA APOLONIA	DIVERSIFICADO	2015	5	9	4	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	DIVERSIFICADO	2016	4	6	3	3	0	0	0	3	3	0	0	0	0	0.5	0	1	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	DIVERSIFICADO	2016	5	17	9	8	0	0	0	1	0	1	2	1	1	0.18	0.25	0.11	0.89	0.88	0.88
4	CHIMALTENANGO	5	SANTA APOLONIA	DIVERSIFICADO	2017	4	40	17	23	3	1	2	7	3	4	2	0	2	0.23	0.26	0.18	1	0.91	0.95
4	CHIMALTENANGO	5	SANTA APOLONIA	DIVERSIFICADO	2017	5	8	4	4	0	0	0	0	0	0	2	1	1	0.25	0.25	0.25	0.75	0.75	0.75
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2013	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2013	1	9	5	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2013	2	8	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2013	3	8	3	5	0	0	0	0	0	0	2	1	1	0.25	0.2	0.33	0.67	0.8	0.75
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2013	4	17	9	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2013	5	34	20	14	0	0	0	0	0	0	-13	-5	-8	-0.38	-0.57	-0.25	1.25	1.57	1.38
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2013	6	96	45	51	0	0	0	0	0	0	-259	-131	-128	-2.7	-2.51	-2.91	3.91	3.51	3.7
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2013	9	279	142	137	0	0	0	0	0	0	279	142	137	1	1	1	0	0	0
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2014	0	7	5	2	0	0	0	0	0	0	1	1	0	0.14	0	0.2	0.8	1	0.86
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2014	1	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2014	2	8	5	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2014	3	9	6	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2014	4	8	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2014	5	81	43	38	0	0	0	0	0	0	-2	-4	2	-0.02	0.05	-0.09	1.09	0.95	1.02
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2014	6	417	212	205	0	0	0	0	0	0	20	13	7	0.05	0.03	0.06	0.94	0.97	0.95
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2015	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2015	1	7	5	2	0	0	0	0	0	0	1	0	1	0.14	0.5	0	1	0.5	0.86
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2015	2	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2015	3	8	5	3	0	0	0	0	0	0	1	1	0	0.13	0	0.2	0.8	1	0.88
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2015	4	15	11	4	0	0	0	0	0	0	3	2	1	0.2	0.25	0.18	0.82	0.75	0.8
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2015	5	80	36	44	0	0	0	0	0	0	4	0	4	0.05	0.09	0	1	0.91	0.95
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2015	6	362	186	176	0	0	0	0	0	0	3	2	1	0.01	0.01	0.01	0.99	0.99	0.99
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2016	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2016	1	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2016	2	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2016	3	8	3	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2016	4	53	29	24	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2016	5	147	75	72	0	0	0	0	0	0	1	0	1	0.01	0.01	0	1	0.99	0.99
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2016	6	368	182	186	0	0	0	0	0	0	6	2	4	0.02	0.02	0.01	0.99	0.98	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2017	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	#DIV/0	#DIV/0	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2017	1	7	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2017	2	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2017	3	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2017	4	42	19	23	0	0	0	0	0	0	2	1	1	0.05	0.04	0.05	0.95	0.96	0.95
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2017	5	178	77	101	0	0	0	0	0	0	6	2	4	0.03	0.04	0.03	0.97	0.96	0.97
4	CHIMALTENANGO	5	SANTA APOLONIA	PREPRIMARIA	2017	6	442	221	221	0	0	0	0	0	0	10	4	6	0.02	0.03	0.02	0.98	0.97	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2013	1	640	311	329	133	68	65	110	50	60	34	23	11	0.23	0.22	0.23	0.93	0.97	0.95
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2013	2	554	292	262	95	54	41	98	56	42	16	11	5	0.21	0.18	0.23	0.96	0.98	0.97
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2013	3	571	283	288	37	24	13	62	32	30	8	5	3	0.12	0.11	0.13	0.98	0.99	0.99
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2013	4	475	236	239	18	8	10	29	16	13	11	6	5	0.08	0.08	0.09	0.97	0.98	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2013	5	417	220	197	13	8	5	24	16	8	19	11	8	0.1	0.08	0.12	0.95	0.96	0.95
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2013	6	347	184	163	4	4	0	8	4	4	11	8	3	0.05	0.04	0.07	0.96	0.98	0.97
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2014	1	580	290	290	101	52	49	92	44	48	22	14	8	0.2	0.19	0.2	0.95	0.97	0.96
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2014	2	591	294	297	88	49	39	82	42	40	15	7	8	0.16	0.16	0.17	0.98	0.97	0.97
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2014	3	486	251	235	44	25	19	53	30	23	11	8	3	0.13	0.11	0.15	0.97	0.99	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2014	4	497	249	248	16	13	3	25	14	11	10	5	5	0.07	0.06	0.08	0.98	0.98	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2014	5	438	221	217	11	7	4	20	9	11	14	7	7	0.08	0.08	0.07	0.97	0.97	0.97
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2014	6	348	183	165	4	4	0	10	6	4	8	4	4	0.05	0.05	0.05	0.98	0.98	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2015	1	594	300	294	87	41	46	108	65	43	13	8	5	0.2	0.16	0.24	0.97	0.98	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2015	2	540	268	272	76	38	38	86	45	41	5	1	4	0.17	0.17	0.17	1	0.99	0.99
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2015	3	535	272	263	41	25	16	46	28	18	5	3	2	0.1	0.08	0.11	0.99	0.99	0.99
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2015	4	436	227	209	17	10	7	31	19	12	4	4	0	0.08	0.06	0.1	0.98	1	0.99
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2015	5	447	227	220	7	4	3	10	6	4	5	3	2	0.03	0.03	0.04	0.99	0.99	0.99
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2015	6	378	198	180	1	0	1	7	4	3	5	3	2	0.03	0.03	0.04	0.98	0.99	0.99
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2016	1	546	278	268	17	8	9	110	52	58	22	12	10	0.24	0.25	0.23	0.96	0.96	0.96
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2016	2	564	272	292	84	44	40	83	44	39	14	6	8	0.17	0.16	0.18	0.98	0.97	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2016	3	493	249	244	5	2	3	53	29	24	12	3	9	0.13	0.14	0.13	0.99	0.96	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2016	4	504	260	244	5	5	0	42	26	16	15	8	7	0.11	0.09	0.13	0.97	0.97	0.97
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2016	5	390	204	186	10	4	6	20	13	7	13	3	10	0.08	0.09	0.08	0.99	0.95	0.97
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2016	6	422	218	204	5	3	2	16	3	13	20	10	10	0.09	0.11	0.06	0.95	0.95	0.95
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2017	1	550	273	277	97	47	50	120	59	61	19	11	8	0.25	0.25	0.26	0.96	0.97	0.97
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2017	2	507	262	245	76	40	36	73	44	29	9	6	3	0.16	0.13	0.19	0.98	0.99	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2017	3	512	242	270	39	22	17	49	27	22	10	2	8	0.12	0.11	0.12	0.99	0.97	0.98
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2017	4	466	241	225	30	19	11	59	35	24	5	3	2	0.14	0.12	0.16	0.99	0.99	0.99
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2017	5	469	235	234	11	8	3	43	25	18	7	4	3	0.11	0.09	0.12	0.98	0.99	0.99
4	CHIMALTENANGO	5	SANTA APOLONIA	PRIMARIA	2017	6	358	189	169	4	1	3	12	5	7	11	2	9	0.06	0.09	0.04	0.99	0.95	0.97
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2013	1	1046	568	478	98	65	33	433	253	180	47	27	20	0.46	0.42	0.49	0.95	0.96	0.96
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2013	2	827	452	375	41	31	10	273	162	111	20	17	3	0.35	0.3	0.4	0.96	0.99	0.98
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2013	3	733	388	345	36	23	13	205	126	79	24	14	10	0.31	0.26	0.36	0.96	0.97	0.97
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2014	1	1217	680	537	99	58	41	358	221	137	81	54	27	0.36	0.31	0.4	0.92	0.95	0.93
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2014	2	909	480	429	24	13	11	242	131	111	32	26	6	0.3	0.27	0.33	0.95	0.99	0.96
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2014	3	784	427	357	32	17	15	201	105	96	31	20	11	0.3	0.3	0.29	0.95	0.97	0.96
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2015	1	1183	673	510	96	60	36	366	243	123	35	22	13	0.34	0.27	0.39	0.97	0.97	0.97
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2015	2	1066	579	487	27	14	13	253	147	106	41	29	12	0.28	0.24	0.3	0.95	0.98	0.96
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2015	3	848	437	411	22	12	10	216	110	106	24	19	5	0.28	0.27	0.3	0.96	0.99	0.97
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2016	1	1222	694	528	13	10	3	393	264	129	42	21	21	0.36	0.28	0.41	0.97	0.96	0.97
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2016	2	1037	561	476	75	46	29	252	161	91	50	35	15	0.29	0.22	0.35	0.94	0.97	0.95
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2016	3	961	503	458	14	8	6	197	105	92	23	13	10	0.23	0.22	0.23	0.97	0.98	0.98
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2017	1	1241	715	526	94	64	30	426	271	155	48	39	9	0.38	0.31	0.43	0.95	0.98	0.96
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2017	2	1059	575	484	40	26	14	298	184	114	35	20	15	0.31	0.27	0.35	0.97	0.97	0.97
4	CHIMALTENANGO	6	TECPAN GUATEMALA	BASICO	2017	3	906	470	436	27	11	16	233	122	111	23	10	13	0.28	0.28	0.28	0.98	0.97	0.97
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2013	4	352	202	150	2	0	2	93	56	37	32	23	9	0.36	0.31	0.39	0.89	0.94	0.91
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2013	5	256	157	99	5	3	2	47	33	14	6	3	3	0.21	0.17	0.23	0.98	0.97	0.98
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2013	6	93	57	36	1	1	0	6	5	1	0	0	0	0.06	0.03	0.09	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2014	4	379	233	146	9	2	7	86	63	23	36	28	8	0.32	0.21	0.39	0.88	0.95	0.91
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2014	5	299	165	134	2	2	0	31	20	11	7	5	2	0.13	0.1	0.15	0.97	0.99	0.98
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2014	6	102	61	41	0	0	0	8	4	4	0	0	0	0.08	0.1	0.07	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2015	4	470	229	241	8	7	1	143	62	81	19	8	11	0.34	0.38	0.31	0.97	0.95	0.96
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2015	5	374	206	168	2	2	0	60	33	27	14	6	8	0.2	0.21	0.19	0.97	0.95	0.96
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2015	6	177	88	89	0	0	0	9	4	5	0	0	0	0.05	0.06	0.05	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2016	4	576	260	316	9	3	6	145	62	83	49	28	21	0.34	0.33	0.35	0.89	0.93	0.91
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2016	5	426	209	217	8	7	1	66	30	36	12	7	5	0.18	0.19	0.18	0.97	0.98	0.97
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2016	6	166	91	75	2	2	0	7	2	5	2	2	0	0.05	0.07	0.04	0.98	1	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2017	4	580	285	295	11	6	5	191	86	105	44	21	23	0.41	0.43	0.38	0.93	0.92	0.92
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2017	5	505	223	282	9	6	3	77	38	39	11	4	7	0.17	0.16	0.19	0.98	0.98	0.98
4	CHIMALTENANGO	6	TECPAN GUATEMALA	DIVERSIFICADO	2017	6	201	95	106	0	0	0	29	11	18	4	3	1	0.16	0.18	0.15	0.97	0.99	0.98
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2013	0	9	6	3	0	0	0	0	0	0	-7	-4	-3	-0.78	-1	-0.67	1.67	2	1.78
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2013	1	28	16	12	0	0	0	0	0	0	-9	-6	-3	-0.32	-0.25	-0.38	1.38	1.25	1.32
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2013	2	35	16	19	0	0	0	0	0	0	-9	-8	-1	-0.26	-0.05	-0.5	1.5	1.05	1.26
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2013	3	47	21	26	0	0	0	0	0	0	5	3	2	0.11	0.08	0.14	0.86	0.92	0.89
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2013	4	40	24	16	0	0	0	0	0	0	-1	0	-1	-0.03	-0.06	0	1	1.06	1.03
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2013	5	105	48	57	0	0	0	0	0	0	0	-1	1	0	0.02	-0.02	1.02	0.98	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2013	6	748	372	376	0	0	0	0	0	0	-1271	-673	-598	-1.7	-1.59	-1.81	2.81	2.59	2.7
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2013	9	1292	679	613	0	0	0	0	0	0	1292	679	613	1	1	1	0	0	0
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2014	0	15	8	7	0	0	0	0	0	0	1	1	0	0.07	0	0.13	0.88	1	0.93
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2014	1	28	20	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2014	2	38	20	18	0	0	0	0	0	0	1	0	1	0.03	0.06	0	1	0.94	0.97
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2014	3	44	24	20	0	0	0	0	0	0	1	0	1	0.02	0.05	0	1	0.95	0.98
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2014	4	41	16	25	0	0	0	0	0	0	2	-1	3	0.05	0.12	-0.06	1.06	0.88	0.95
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2014	5	161	87	74	0	0	0	0	0	0	-23	-12	-11	-0.14	-0.15	-0.14	1.14	1.15	1.14
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2014	6	2021	1006	1015	0	0	0	0	0	0	35	18	17	0.02	0.02	0.02	0.98	0.98	0.98
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2015	0	16	7	9	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2015	1	24	10	14	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2015	2	33	23	10	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2015	3	48	22	26	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2015	4	45	22	23	0	0	0	0	0	0	1	1	0	0.02	0	0.05	0.95	1	0.98
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2015	5	174	82	92	0	0	0	0	0	0	2	0	2	0.01	0.02	0	1	0.98	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2015	6	2014	1027	987	0	0	0	0	0	0	20	11	9	0.01	0.01	0.01	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2016	0	10	6	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2016	1	32	15	17	0	0	0	0	0	0	1	1	0	0.03	0	0.07	0.93	1	0.97
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2016	2	43	20	23	0	0	0	0	0	0	3	0	3	0.07	0.13	0	1	0.87	0.93
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2016	3	34	22	12	0	0	0	0	0	0	4	3	1	0.12	0.08	0.14	0.86	0.92	0.88
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2016	4	55	28	27	0	0	0	0	0	0	4	2	2	0.07	0.07	0.07	0.93	0.93	0.93
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2016	5	201	96	105	0	0	0	0	0	0	8	7	1	0.04	0.01	0.07	0.93	0.99	0.96
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2016	6	1977	1034	943	0	0	0	0	0	0	20	10	10	0.01	0.01	0.01	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2017	0	11	7	4	0	0	0	0	0	0	1	1	0	0.09	0	0.14	0.86	1	0.91
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2017	1	25	13	12	0	0	0	0	0	0	2	1	1	0.08	0.08	0.08	0.92	0.92	0.92
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2017	2	49	27	22	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2017	3	33	15	18	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2017	4	53	28	25	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2017	5	229	117	112	0	0	0	0	0	0	1	0	1	0	0.01	0	1	0.99	1
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PREPRIMARIA	2017	6	2139	1092	1047	0	0	0	0	0	0	20	10	10	0.01	0.01	0.01	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2013	1	2918	1486	1432	644	342	302	621	359	262	39	21	18	0.23	0.2	0.26	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2013	2	2874	1543	1331	497	303	194	489	304	185	21	15	6	0.18	0.14	0.21	0.99	1	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2013	3	2646	1331	1315	357	217	140	312	178	134	28	14	14	0.13	0.11	0.14	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2013	4	2301	1197	1104	184	112	72	239	149	90	13	9	4	0.11	0.09	0.13	0.99	1	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2013	5	2082	1083	999	131	79	52	206	126	80	31	16	15	0.11	0.1	0.13	0.99	0.98	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2013	6	1804	962	842	22	15	7	37	24	13	19	8	11	0.03	0.03	0.03	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2014	1	3013	1586	1427	553	327	226	479	255	224	35	20	15	0.17	0.17	0.17	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2014	2	2705	1387	1318	428	268	160	393	232	161	26	19	7	0.15	0.13	0.18	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2014	3	2576	1361	1215	218	129	89	290	174	116	22	10	12	0.12	0.11	0.14	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2014	4	2360	1206	1154	119	77	42	203	119	84	18	14	4	0.09	0.08	0.11	0.99	1	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2014	5	2096	1118	978	89	65	24	142	95	47	14	11	3	0.07	0.05	0.09	0.99	1	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2014	6	1806	949	857	15	13	2	39	19	20	14	5	9	0.03	0.03	0.03	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2015	1	2886	1475	1411	431	232	199	474	246	228	52	31	21	0.18	0.18	0.19	0.98	0.99	0.98
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2015	2	2887	1543	1344	348	207	141	391	244	147	27	18	9	0.14	0.12	0.17	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2015	3	2515	1280	1235	235	146	89	306	182	124	15	8	7	0.13	0.11	0.15	0.99	0.99	0.99
4	CHIMALTENANGO	6	TECPAN GUATEMALA	PRIMARIA	2015	4	2319	1231	1088	107	72	35	187	114	73	25	14	11	0.09	0.08	0.1	0.99	0.99	0.99
